Año:,Clase de accidente:,Tipo de accidente:,Provincia:,Cantón:,Distrito:,Ruta:,X_WGS84,Y_WGS84
2014,Solo heridos leves,Vuelco,Cartago,Turrialba,Turrialba,Cantonal,-83.68183,9.89127
2014,Solo heridos leves,Colisión entre vehículos,Cartago,Paraíso,Santiago,10,-83.83688,9.86613
2014,Solo heridos leves,Atropello a persona,Cartago,Jiménez,Tucurrique,225,-83.70950,9.83486
2014,Solo heridos leves,Atropello a persona,Cartago,Turrialba,Turrialba,10,-83.68836,9.90056
2014,Solo heridos leves,Atropello a persona,Cartago,Turrialba,Turrialba,10,-83.68573,9.90375
2014,Solo heridos leves,Colisión con objeto fijo,Cartago,Turrialba,Turrialba,Cantonal,-83.67518,9.90787
2014,Con muertos o graves,Salió de la vía,Cartago,Turrialba,Pavones,10,-83.63696,9.88548
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Jiménez,Juan Viñas,10,-83.76497,9.89382
2014,Solo heridos leves,Atropello a persona,Cartago,Turrialba,Turrialba,415,-83.68444,9.90444
2014,Solo heridos leves,Atropello a persona,Cartago,Turrialba,Turrialba,230,-83.68521,9.90538
2014,Solo heridos leves,Atropello a persona,Cartago,Turrialba,Turrialba,Cantonal,-83.68587,9.90369
2014,Solo heridos leves,Atropello a persona,Cartago,Turrialba,Turrialba,Cantonal,-83.68598,9.90357
2014,Con muertos o graves,Colisión con motocicleta,Cartago,Turrialba,Turrialba,10,-83.68409,9.90273
2014,Solo heridos leves,Atropello animal,Cartago,Turrialba,Santa Cruz,230,-83.73294,9.96671
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Turrialba,Turrialba,10,-83.67337,9.90082
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Turrialba,La Isabel,415,-83.67512,9.91760
2014,Solo heridos leves,Colisión con bicicleta,Cartago,Turrialba,Turrialba,415,-83.68296,9.90653
2014,Solo heridos leves,Colisión con motocicleta,Cartago,Turrialba,La Suiza,232,-83.62234,9.85435
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Cañas,Cañas,Cantonal,-85.08856,10.42348
2014,Solo heridos leves,Colisión con motocicleta,Guanacaste,Abangares,Las Juntas,145,-84.94914,10.28198
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hatillo,39,-84.10210,9.91218
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hospital,Cantonal,-84.09045,9.93272
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,1,-84.19705,9.99939
2014,Solo heridos leves,Atropello a persona,Alajuela,Alajuela,Río Segundo,Cantonal,-84.20393,9.99845
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,1,-84.19649,10.00010
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Río Segundo,1,-84.19527,10.00019
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Río Segundo,1,-84.19562,9.99970
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,1,-84.19772,9.99927
2014,Con muertos o graves,Atropello a persona,Alajuela,Naranjo,El Rosario,1,-84.36151,10.05200
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San Antonio,1,-84.21615,9.99890
2014,Solo heridos leves,Colisión con bicicleta,Limón,Siquirres,Siquirres,806,-83.50698,10.09395
2014,Con muertos o graves,Colisión con motocicleta,Limón,Siquirres,Siquirres,806,-83.51046,10.10284
2014,Con muertos o graves,Colisión con motocicleta,Limón,Siquirres,Siquirres,806,-83.51649,10.10611
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,Siquirres,Cantonal,-83.50890,10.09847
2014,Solo heridos leves,Atropello a persona,Limón,Siquirres,Siquirres,806,-83.50671,10.09476
2014,Con muertos o graves,Vuelco,Limón,Siquirres,Siquirres,32,-83.51153,10.09565
2014,Con muertos o graves,Colisión con motocicleta,Limón,Siquirres,Siquirres,32,-83.48922,10.09175
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,Gravilias,209,-84.06445,9.88969
2014,Solo heridos leves,Salió de la vía,Heredia,Santo Domingo,Tures,116,-84.06528,9.98826
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,Cantonal,-84.11680,10.00305
2014,Solo heridos leves,Atropello animal,Heredia,San Isidro,San José,Cantonal,-84.04154,10.01122
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,126,-84.11679,10.00492
2014,Solo heridos leves,Colisión entre vehículos,Heredia,San Pablo,Rincón de Sabanilla,5,-84.09808,9.98823
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Santo Domingo,San Miguel,Cantonal,-84.04722,9.97944
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Flores,Llorente,3,-84.15375,10.00124
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Santa Bárbara,Purabá,127,-84.15524,10.06446
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Barva,Santa Lucía,126,-84.12077,10.01335
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,111,-84.13953,9.99135
2014,Solo heridos leves,Vuelco,Heredia,San Pablo,Rincón de Sabanilla,3,-84.11302,9.97303
2014,Con muertos o graves,Colisión con motocicleta,Heredia,Heredia,San Francisco,Cantonal,-84.13905,9.99321
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11684,10.00063
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11704,10.00298
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,San Rafael,Concepción,Cantonal,-84.08233,10.03123
2014,Solo heridos leves,Colisión con motocicleta,Heredia,San Rafael,Santiago,113,-84.10840,10.00743
2014,Con muertos o graves,Salió de la vía,Heredia,Heredia,Ulloa,106,-84.15450,9.98257
2014,Solo heridos leves,Vuelco,Heredia,San Isidro,San Isidro,116,-84.05792,10.02292
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Belén,La Asunción,111,-84.16951,9.97986
2014,Solo heridos leves,Colisión con objeto fijo,San José,San José,Uruca,3,-84.10872,9.96047
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,Cantonal,-84.11846,9.99649
2014,Con muertos o graves,Atropello a persona,Heredia,Heredia,Ulloa,106,-84.12631,9.96834
2014,Solo heridos leves,Atropello a persona,Heredia,Heredia,San Francisco,Cantonal,-84.11210,9.98619
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,3,-84.11162,9.97656
2014,Con muertos o graves,Colisión entre vehículos,Heredia,Santo Domingo,Santo Domingo,5,-84.08947,9.98198
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,3,-84.11133,9.99075
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,Cantonal,-84.11424,9.99835
2014,Con muertos o graves,Colisión entre vehículos,Heredia,Heredia,Ulloa,3,-84.11005,9.96160
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,3,-84.11339,9.97306
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Heredia,Heredia,Cantonal,-84.12132,9.99680
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Ulloa,171,-84.12692,9.98976
2014,Con muertos o graves,Colisión entre vehículos,Heredia,Santo Domingo,Santo Domingo,5,-84.08961,9.98110
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11680,10.00305
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11416,9.99854
2014,Con muertos o graves,Colisión con bicicleta,Heredia,Heredia,Heredia,Cantonal,-84.12015,10.00091
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,Cantonal,-84.11693,10.00059
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11340,9.99591
2014,Con muertos o graves,Colisión con motocicleta,Heredia,Flores,Barrantes,Cantonal,-84.15001,10.01578
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,3,-84.11322,9.97314
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,Cantonal,-84.12692,9.99462
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Flores,Llorente,3,-84.15163,10.00076
2014,Solo heridos leves,Colisión con bicicleta,Heredia,Santa Bárbara,Santo Domingo,Cantonal,-84.16092,10.06805
2014,Solo heridos leves,Vuelco,San José,Escazú,San Rafael,27,-84.16116,9.94716
2014,Solo heridos leves,Vuelco,San José,San José,Catedral,215,-84.07662,9.92512
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,3,-84.12605,9.99627
2014,Solo heridos leves,Vuelco,San José,Puriscal,Desamparaditos,136,-84.33728,9.86830
2014,Solo heridos leves,Atropello a persona,San José,San José,San Sebastián,209,-84.06854,9.90905
2014,Con muertos o graves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,Cantonal,-83.64913,9.31685
2014,Con muertos o graves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.70087,9.37251
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Barú,Cantonal,-83.82070,9.27153
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.70306,9.37611
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Barú,243,-83.78895,9.28929
2014,Solo heridos leves,Vuelco,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70183,9.36777
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.70466,9.37909
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70808,9.38585
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.70599,9.36950
2014,Con muertos o graves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.69727,9.36690
2014,Solo heridos leves,Colisión con bicicleta,San José,Pérez Zeledón,San Isidro de El General,243,-83.70507,9.36842
2014,Con muertos o graves,Colisión con motocicleta,Puntarenas,Quepos,Savegre,243,-83.85434,9.28153
2014,Solo heridos leves,Colisión entre vehículos,San José,Pérez Zeledón,Barú,243,-83.78262,9.29951
2014,Solo heridos leves,Vuelco,San José,Pérez Zeledón,Pejibaye,244,-83.59188,9.19653
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,328,-83.71857,9.37613
2014,Solo heridos leves,Atropello a persona,San José,Pérez Zeledón,Daniel Flores,Cantonal,-83.67169,9.31760
2014,Con muertos o graves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.68147,9.35539
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,San Isidro de El General,242,-83.68132,9.39613
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.69241,9.36294
2014,Solo heridos leves,Vuelco,San José,Pérez Zeledón,Daniel Flores,244,-83.63445,9.25732
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Daniel Flores,2,-83.68500,9.35779
2014,Con muertos o graves,Vuelco,San José,Pérez Zeledón,Barú,243,-83.82102,9.27843
2014,Solo heridos leves,Colisión con objeto fijo,San José,Pérez Zeledón,Páramo,325,-83.73336,9.41486
2014,Solo heridos leves,Atropello a persona,San José,Pérez Zeledón,Daniel Flores,2,-83.67803,9.35245
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Daniel Flores,2,-83.69259,9.36384
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.65738,9.30297
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,Cantonal,-83.71517,9.35088
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Cajón,Cantonal,-83.57974,9.28973
2014,Solo heridos leves,Vuelco,San José,Pérez Zeledón,San Isidro de El General,2,-83.69389,9.36457
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,San Isidro de El General,2,-83.70156,9.37373
2014,Solo heridos leves,Salió de la vía,San José,Pérez Zeledón,Daniel Flores,2,-83.67507,9.34959
2014,Solo heridos leves,Colisión con motocicleta,San José,Pérez Zeledón,Daniel Flores,2,-83.68917,9.36086
2014,Solo heridos leves,Vuelco,San José,Pérez Zeledón,Daniel Flores,244,-83.63969,9.24533
2014,Solo heridos leves,Salió de la vía,Heredia,Heredia,San Francisco,3,-84.11187,9.97602
2014,Solo heridos leves,Colisión entre vehículos,Heredia,San Rafael,Concepción,116,-84.07194,10.02624
2014,Con muertos o graves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11412,10.00031
2014,Solo heridos leves,Salió de la vía,Heredia,Heredia,Ulloa,3,-84.11396,9.96931
2014,Solo heridos leves,Colisión con motocicleta,Heredia,San Rafael,Santiago,113,-84.10703,10.00975
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.12098,9.99646
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,San Francisco,3,-84.11109,9.98913
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Belén,La Asunción,111,-84.16500,9.98011
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,111,-84.14765,9.99253
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Mercedes,Cantonal,-84.12849,9.99963
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,Cantonal,-84.12262,9.99432
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Santa Bárbara,San Juan,123,-84.15606,10.02588
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,San Francisco,3,-84.11080,9.98835
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,3,-84.11097,9.97883
2014,Solo heridos leves,Atropello a persona,Heredia,Heredia,Heredia,3,-84.11246,9.99536
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Heredia,Mercedes,Cantonal,-84.13773,10.00627
2014,Solo heridos leves,Salió de la vía,Heredia,Heredia,San Francisco,3,-84.10910,9.98307
2014,Solo heridos leves,Colisión con motocicleta,Heredia,San Pablo,San Pablo,112,-84.08023,10.00386
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Mercedes,Cantonal,-84.13182,9.99964
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Flores,Llorente,3,-84.16993,10.00373
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,3,-84.11243,9.99547
2014,Solo heridos leves,Colisión entre vehículos,Heredia,San Rafael,Santiago,503,-84.09396,10.00377
2014,Solo heridos leves,Vuelco,Heredia,San Rafael,San Rafael,116,-84.09827,10.01522
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Barva,San Pedro,126,-84.13564,10.05208
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Mercedes,Cantonal,-84.13597,9.99937
2014,Solo heridos leves,Salió de la vía,Heredia,San Rafael,Concepción,116,-84.08515,10.02111
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11322,9.99599
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Belén,La Ribera,129,-84.18295,9.99191
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Heredia,Heredia,Cantonal,-84.11577,9.99612
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,3,-84.12438,9.99695
2014,Solo heridos leves,Atropello a persona,Heredia,Heredia,Heredia,3,-84.11160,9.99048
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Belén,La Asunción,Cantonal,-84.16804,9.98045
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,111,-84.14001,9.99147
2014,Solo heridos leves,Colisión con objeto fijo,Heredia,Heredia,San Francisco,3,-84.14198,9.99814
2014,Con muertos o graves,Atropello a persona,Heredia,San Pablo,San Pablo,112,-84.09576,10.00082
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11447,9.99064
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,Heredia,3,-84.11157,9.99231
2014,Con muertos o graves,Atropello a persona,Heredia,Heredia,San Francisco,3,-84.13452,9.99647
2014,Con muertos o graves,Colisión con objeto fijo,Limón,Limón,Río Blanco,Cantonal,-83.10579,9.99236
2014,Solo heridos leves,Colisión con bicicleta,Limón,Matina,Carrandi,32,-83.28133,10.04462
2014,Solo heridos leves,Colisión entre vehículos,Limón,Limón,Limón,Cantonal,-83.03479,9.99898
2014,Solo heridos leves,Salió de la vía,Limón,Siquirres,Siquirres,Cantonal,-83.47825,10.23774
2014,Con muertos o graves,Colisión con motocicleta,Limón,Siquirres,Alegría,415,-83.58158,10.10482
2014,Solo heridos leves,Colisión entre vehículos,Limón,Siquirres,Siquirres,Cantonal,-83.50423,10.09811
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,El Cairo,32,-83.54815,10.11841
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,Siquirres,Cantonal,-83.50780,10.09881
2014,Solo heridos leves,Atropello a persona,Limón,Matina,Batán,805,-83.33306,10.08038
2014,Solo heridos leves,Vuelco,Limón,Siquirres,Germania,32,-83.59059,10.15324
2014,Solo heridos leves,Caída de algún ocupante,Limón,Siquirres,Pacuarito,Cantonal,-83.37783,10.17897
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,Alegría,32,-83.55863,10.12728
2014,Con muertos o graves,Colisión entre vehículos,Limón,Siquirres,Siquirres,806,-83.50709,10.09615
2014,Con muertos o graves,Colisión con objeto fijo,Limón,Siquirres,Siquirres,10,-83.54224,10.08804
2014,Solo heridos leves,Colisión con motocicleta,Limón,Matina,Matina,32,-83.30044,10.04585
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,Germania,32,-83.57420,10.14443
2014,Con muertos o graves,Salió de la vía,Limón,Siquirres,Siquirres,32,-83.49519,10.09041
2014,Solo heridos leves,Vuelco,Limón,Siquirres,Siquirres,Cantonal,-83.50958,10.09807
2014,Solo heridos leves,Colisión con objeto fijo,Limón,Siquirres,Siquirres,806,-83.41246,10.23015
2014,Solo heridos leves,Salió de la vía,Limón,Siquirres,Alegría,32,-83.55942,10.12839
2014,Solo heridos leves,Colisión entre vehículos,Limón,Siquirres,Siquirres,32,-83.49803,10.09087
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,San Ramón,San Ramón,Cantonal,-84.46924,10.09156
2014,Solo heridos leves,Atropello a persona,Alajuela,San Ramón,San Ramón,135,-84.46936,10.08249
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Juan,702,-84.47192,10.09406
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,San Ramón,Piedades Norte,705,-84.52032,10.13700
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Ramón,135,-84.47122,10.08278
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Juan,Cantonal,-84.46605,10.10511
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Rafael,135,-84.46943,10.08226
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Ramón,135,-84.47119,10.08271
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,San Ramón,San Ramón,Cantonal,-84.46983,10.08766
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,Palmares,Zaragoza,714,-84.43594,10.04002
2014,Con muertos o graves,Colisión con bicicleta,Alajuela,Alajuela,San José,1,-84.25872,9.99521
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Grecia,Tacares,1,-84.32510,10.01349
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San Antonio,1,-84.24687,9.99373
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Grecia,Puente de Piedra,1,-84.35642,10.01907
2014,Con muertos o graves,Salió de la vía,Alajuela,San Ramón,Santiago,1,-84.49701,10.06851
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Grecia,Tacares,1,-84.32501,10.01288
2014,Con muertos o graves,Colisión entre vehículos,Puntarenas,Golfito,Guaycará,2,-83.05732,8.66617
2014,Con muertos o graves,Colisión con objeto fijo,Puntarenas,Golfito,Golfito,Cantonal,-83.16741,8.63752
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Corredores,Canoas,2,-82.85257,8.54223
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Quesada,140,-84.42637,10.32471
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,San Ramón,Santiago,Cantonal,-84.50294,10.06834
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,San Ramón,San Ramón,Cantonal,-84.46820,10.08515
2014,Solo heridos leves,Colisión con bicicleta,Alajuela,San Ramón,San Rafael,156,-84.46978,10.07948
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Ramón,Cantonal,-84.47021,10.09029
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Ramón,Cantonal,-84.46939,10.08668
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,Piedades Norte,Cantonal,-84.47842,10.09520
2014,Con muertos o graves,Colisión entre vehículos,Guanacaste,Santa Cruz,Cuajiniquil,Cantonal,-85.70551,10.03001
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Santa Cruz,Tamarindo,152,-85.79001,10.27849
2014,Solo heridos leves,Colisión con bicicleta,Guanacaste,Carrillo,Sardinal,159,-85.67439,10.56913
2014,Solo heridos leves,Vuelco,Guanacaste,Santa Cruz,Tamarindo,155,-85.80497,10.31469
2014,Con muertos o graves,Colisión entre vehículos,Guanacaste,Santa Cruz,Santa Cruz,21,-85.58992,10.27346
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Santa Cruz,Veintisiete de Abril,160,-85.70508,10.26836
2014,Solo heridos leves,Vuelco,Guanacaste,Santa Cruz,Santa Cruz,160,-85.62590,10.27413
2014,Con muertos o graves,Vuelco,Guanacaste,Santa Cruz,Diriá,931,-85.51416,10.26939
2014,Con muertos o graves,Salió de la vía,Guanacaste,Santa Cruz,Veintisiete de Abril,160,-85.78106,10.17381
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,Cantonal,-83.79819,10.21307
2014,Solo heridos leves,Colisión con objeto fijo,Limón,Pococí,Cariari,247,-83.73769,10.34774
2014,Con muertos o graves,Atropello a persona,Limón,Pococí,Rita,Cantonal,-83.83551,10.41773
2014,Solo heridos leves,Colisión con motocicleta,Limón,Guácimo,Guácimo,Cantonal,-83.69300,10.20957
2014,Solo heridos leves,Atropello a persona,Limón,Pococí,Guápiles,149,-83.78462,10.21554
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Roxana,248,-83.72353,10.28158
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,La Colonia,247,-83.77879,10.25007
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Roxana,248,-83.75257,10.27318
2014,Con muertos o graves,Colisión con objeto fijo,Limón,Pococí,La Colonia,247,-83.77921,10.24926
2014,Solo heridos leves,Vuelco,Limón,Pococí,Guápiles,32,-83.78425,10.20269
2014,Con muertos o graves,Vuelco,Limón,Pococí,Cariari,Cantonal,-83.73591,10.36124
2014,Solo heridos leves,Atropello animal,Limón,Pococí,Roxana,247,-83.77577,10.26560
2014,Solo heridos leves,Colisión con motocicleta,Limón,Guácimo,Guácimo,248,-83.67345,10.22768
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,Guápiles,247,-83.77981,10.22694
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Guápiles,Cantonal,-83.78866,10.21233
2014,Solo heridos leves,Colisión con motocicleta,Limón,Guácimo,Guácimo,248,-83.65909,10.24518
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Cariari,Cantonal,-83.73662,10.35976
2014,Solo heridos leves,Colisión con bicicleta,Limón,Guácimo,Guácimo,248,-83.67595,10.21546
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,Guápiles,Cantonal,-83.80140,10.21271
2014,Solo heridos leves,Vuelco,Limón,Pococí,Guápiles,Cantonal,-83.78517,10.19728
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Cariari,247,-83.73468,10.35911
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Cariari,247,-83.71797,10.38354
2014,Solo heridos leves,Vuelco,Limón,Pococí,Rita,247,-83.77363,10.27729
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Jiménez,Cantonal,-83.76244,10.21058
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Cariari,247,-83.73068,10.36837
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,Cantonal,-83.78163,10.21209
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Guápiles,Cantonal,-83.78364,10.20987
2014,Solo heridos leves,Colisión con bicicleta,Limón,Guácimo,Guácimo,Cantonal,-83.68874,10.20962
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Cariari,247,-83.71244,10.39698
2014,Con muertos o graves,Vuelco,Limón,Guácimo,Guácimo,Cantonal,-83.64797,10.21053
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Guápiles,247,-83.78021,10.22327
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,San José,118,-84.24342,10.01711
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Río Segundo,Cantonal,-84.19714,10.00312
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,Cantonal,-84.20264,9.99940
2014,Solo heridos leves,Vuelco,Alajuela,Alajuela,Río Segundo,1,-84.19541,10.00009
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Alajuela,Río Segundo,1,-84.19625,10.00039
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,1,-84.20272,9.99990
2014,Solo heridos leves,Vuelco,Alajuela,Alajuela,Río Segundo,1,-84.21165,9.99806
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Alajuela,Río Segundo,1,-84.19621,9.99974
2014,Solo heridos leves,Atropello a persona,Alajuela,Alajuela,Río Segundo,1,-84.19541,10.00009
2014,Solo heridos leves,Salió de la vía,Alajuela,Alajuela,Río Segundo,1,-84.19946,9.99902
2014,Solo heridos leves,Salió de la vía,Alajuela,Orotina,Coyolar,Cantonal,-84.56994,9.89374
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,Orotina,Orotina,757,-84.53265,9.91454
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Garabito,Tárcoles,34,-84.62459,9.75448
2014,Solo heridos leves,Salió de la vía,Alajuela,San Mateo,Desmonte,Cantonal,-84.48418,9.97734
2014,Solo heridos leves,Salió de la vía,Alajuela,Orotina,Orotina,137,-84.52773,9.89275
2014,Solo heridos leves,Colisión con bicicleta,Alajuela,Orotina,El Mastate,757,-84.54052,9.91461
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Garabito,Tárcoles,34,-84.60286,9.79592
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,Orotina,El Mastate,27,-84.54785,9.90095
